Label,Video,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000187,2017 06 20 6,0.624339,Mark Strahl,CPC,7,2,"Why, when the wolves of Wall Street will not deal with this questionable company, did the Prime Minister rush headlong into approving this deal?"
0000780,2016 01 28 9,0.624366,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,3,8,"The new independent, non-partisan, merit-based, open and transparent process we have introduced is in the capable hands of nine of eminent Canadians who make up the advisory board, individuals like Dr. Dawn Lavell-Harvard, president of the Native Women's Association of Canada. "
0000086,2017 11 02 5,0.624869,Gerard Deltell,CPC,6,4,"The Liberal government is introducing a bill on access to information that would prevent the excellent work of journalists, people like Daniel Leblanc and others, from revealing things like the sponsorship scandal."
0000968,2015 03 09 7,0.626680,"Hon. Shelly Glover (Minister of Canadian Heritage and Official Languages, CPC)",CPC,7,3,"Mr. Speaker, I find the question somewhat surprising from that member, who used to be a Liberal minister during the nineties when they cut almost $400 million from CBC."
0000420,2016 12 07 9,0.627598,"L’hon. Marc Garneau (ministre des Transports, Lib.)",LIB,8,3,"Mr. Speaker, I would rather not have to repeat myself, but our government and our Prime Minister know that the people of Lac-Mégantic were deeply traumatized by the 2013 disaster, which took the lives of 47 people."
0000397,2017 01 30 6,0.627972,"Hon. Jody Wilson-Raybould (Minister of Justice and Attorney General of Canada, Lib.)",LIB,1,7,"This is exactly what we are doing, working with the provinces and territories, working with stakeholders, and working with the steering committee, which is focused specifically on assisting us with bringing forward substantive solutions."
0000108,2017 10 25 7,0.629142,Peter Kent,CPC,8,2,"Mr. Speaker, the United Nations Educational, Scientific and Cultural Organization has, for decades, been a petri dish of corruption, financial mismanagement, and political bias."
0000619,2016 05 20 8,0.629281,"Ms. Anju Dhillon (Parliamentary Secretary for Status of Women, Lib.)",LIB,5,3,"Madam Speaker, having a gender wage gap in Canada in 2016 is unacceptable."
0000451,2016 11 21 0,0.629281,"Hon. Gerry Ritz (Battlefords—Lloydminster, CPC)",CPC,6,3," Why are our Prime Minister and our Minister of International TradeMIA, allowing Canada to be left out of this important deal?"
0000202,2017 06 09 1,0.630865,Bardish Chagger,LIB,5,6,We recognize the importance of these positions.
0000113,2017 10 20 2,0.631148,Joel Lightbound,LIB,5,6,"What is more, yesterday he announced that he would go one step further, in the spirit of transparency, in order to continue his work for Canadians, by putting his holdings in a blind trust and divesting himself of his shares in Morneau Shepell."
0000758,2016 02 05 7,0.631186,"M. Gabriel Ste-Marie (Joliette, BQ)",BQ,6,3,Why is the government so eager to free up money for Alberta and so slow to do so for the pride of Quebec's economy?
0000934,2015 03 27 3,0.631610,"Mr. Adam Vaughan (Trinity—Spadina, Lib.)",LIB,5,3,They also do not get something else from the current government: infrastructure money. 
0000274,2017 05 02 3,0.631666,Chrystia Freeland,LIB,5,8,"Stéphane Dion has fulfilled, over many years, many roles in the service of Canadians with honour, dignity, and intelligence."
0000795,2015 12 09 4,0.631853,"Mr. Alistair MacGregor (Cowichan—Malahat—Langford, NDP)",NDP,6,3,When will the government implement its promise to lift seniors out of poverty?
0000211,2017 06 06 0,0.632961,Andrew Scheer,CPC,5,7,"Mr. Speaker, parents work tirelessly to provide a safe and secure life for their children. "
0000445,2016 11 24 4,0.634045,"M. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles, PCC)",CPC,7,2," How many billions of dollars, four, five, six, or seven, are the Liberals going to burn through to acquire the wrong aircraft?"
0000616,2016 05 20 5,0.634129,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",CPC,6,3,"Madam Speaker, the advisory panel of the Minister of Fisheries, Oceans and the Canadian Coast Guard to study northern shrimp allocation is woefully unbalanced and biased."
0000091,2017 10 30 0,0.635329,Andrew Scheer,CPC,8,3,I have a very simple question. Will the Prime Minister tell us who those other ministers are?
0000259,2017 05 10 8,0.636702,Justin Trudeau,LIB,6,3,"We are not protecting our children adequately, because they have easier access to marijuana than they do to nicotine cigarettes."
0000474,2016 11 04 3,0.639860,"L’hon. Bardish Chagger (leader du gouvernement à la Chambre des communes et ministre de la Petite Entreprise et du Tourisme, Lib.)",LIB,6,3,The fact is that the Conservative Party chose to name people like Irving Gerstein to the Senate and charge them with the responsibility—
0000608,2016 06 02 7,0.640389,"Mr. Serge Cormier (Parliamentary Secretary to the Minister of Fisheries, Oceans and the Canadian Coast Guard, Lib.)",LIB,5,6,"That is what the minister pledged to do, and that is what he will do in the future."
0000890,2015 05 12 9,0.641581,"Mr. Massimo Pacetti (Saint-Léonard—Saint-Michel, Ind.)",IND,5,6,"Mr. Speaker, Canadians plan for their retirement based on what they are promised through their pension plans."
0000954,2015 03 12 3,0.643594,"Hon. Diane Finley (Minister of Public Works and Government Services, CPC)",CPC,6,4,It is unfortunate that the NDP voted against this program that has benefited virtually all of their constituents.
0000966,2015 03 09 5,0.646156,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,5,5,"When we talk about activities that would warrant information sharing, I am just going to list a few: espionage, sabotage, covert foreign influence activities and terrorism."
0000884,2015 05 12 3,0.646499,"Hon. Ed Fast (Minister of International Trade, CPC)",CPC,5,6,"Mr. Speaker, I can confirm that steps are being taken to bring this agreement into force."
0000347,2017 02 21 6,0.651422,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",LIB,4,7,"As Commissioner Paulson told the hon. member earlier today, the RCMP, the CBSA, the IRCC, and other Canadian agencies are working seamlessly and relentlessly together to achieve the objectives of border integrity and public safety."
0000673,2016 04 19 2,0.651538,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,5,7,"For the administrative steps that have followed, we are demonstrating government by cabinet, which means I have tremendous confidence in the ministers in our government to make the right decisions on files that cross their desks, and they do so with the full support of the prime minister, because that is why we put them in this job."
0000468,2016 11 16 7,0.652122,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,4,3,"Mr. Speaker, I would highly encourage my colleague across the way to read what we said in the oceans protection plan, because there is some very clear indication there, with respect to derelict and abandoned vessels, of a large number of initiatives that we are going to make in order to make owners accountable; also working with the provinces and territories as part of the mechanisms to clean up and, also in the long term, begin the process of cleaning up these hundreds of wrecks that are on our three coasts."
0000981,2015 02 20 0,0.652352,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,7,2,That member's remark was absolutely false.
0000880,2015 05 15 9,0.652354,"Mr. Gary Schellenberger (Perth—Wellington, CPC)",CPC,5,6,Can the Parliamentary Secretary to the Prime Minister update this House on what infrastructure initiative our government is launching to mark this occasion?
0000352,2017 02 15 1,0.653246,"Hon. Ahmed Hussen (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,6,7,I can assure the hon. member that all full-time employees will have their jobs available to them one hour away in Edmonton and the new location will have more immigration processing and more jobs.
0000479,2016 11 04 8,0.653805,"Mr. Jean-Claude Poissant (Parliamentary Secretary to the Minister of Agriculture and Agri-Food, Lib.)",LIB,3,7,The Government of Canada will continue working with its provincial and territorial partners and consulting with stakeholders on the key elements that will define the next framework.
0000154,2017 09 27 3,0.654213,Justin Trudeau,LIB,4,7,"As chief science advisor, she will provide impartial scientific advice to me and the Minister of Science so we can make better decisions, based on evidence, on health and environmental issues that affect all Canadians."
0000424,2016 12 02 3,0.654291,"Ms. Marilyn Gladu (Sarnia—Lambton, CPC)",CPC,7,2,"Why is the Prime Minister willing to sell out Canada to the Chinese to raise money for the Liberals, and when will he put an end to these cash for access fundraisers?"
0000428,2016 12 02 7,0.654406,"Mr. Fin Donnelly (Port Moody—Coquitlam, NDP)",NDP,6,2,Open net salmon farms are literal death traps for marine mammals.
0000399,2017 01 30 8,0.655074,"Hon. Patty Hajdu (Minister of Employment, Workforce Development and Labour, Lib.)",LIB,5,8,"That is why we are investing historic amounts into ensuring that young people have the diversity of skills to bring forward new ideas, new talent, and new creativity to the emerging workforces of Canada."
0001007,2015 02 05 6,0.655977,"Ms. Niki Ashton (Churchill, NDP)",NDP,5,6,"It is vital to the healing of first nations, Métis, and Inuit people in Ottawa who are at risk or in transition."
0000325,2017 03 08 4,0.656274,"Ms. Georgina Jolibois (Desnethé—Missinippi—Churchill River, NDP)",NDP,6,3,"Worse, northern families do not have access to proper information due to unreliable Internet and other crucial services."
0000257,2017 05 10 6,0.656634,Justin Trudeau,LIB,5,3,"For 10 long years, the federal government withdrew its support for national housing and national housing strategies."
0000717,2016 03 09 6,0.661534,"Hon. Tony Clement (Parry Sound—Muskoka, CPC)",CPC,7,3,Time is running out.
0000550,2016 09 28 9,0.665341,"Hon. Lawrence MacAulay (Minister of Agriculture and Agri-Food, Lib.)",LIB,5,8,Last week was a great week for Canadian agriculture.
0000182,2017 06 20 1,0.665670,Bill Morneau,LIB,5,6,"Over the last three quarters, as an example, we have 3.5% real growth."
0000495,2016 10 26 4,0.666376,"Hon. John McKay (Parliamentary Secretary to the Minister of National Defence, Lib.)",LIB,5,6,"Mr. Speaker, as you know, the Canadian Forces are engaged in an anti-ISIL coalition."
0000464,2016 11 16 3,0.667203,"Ms. Rachel Blaney (North Island—Powell River, NDP)",NDP,5,6,"Mr. Speaker, in their platform, the Liberals argued that the government would use its strong credit rating and leading lending authority to meet municipalities' infrastructure needs."
0000342,2017 02 21 1,0.667748,"Ms. Jenny Kwan (Vancouver East, NDP)",NDP,7,2,"Clearly, the Conservatives had no plan, and while the Liberals sound welcoming, they have implemented absolutely zero measures to address this situation. "
0000230,2017 06 01 9,0.669427,Joel Godin,CPC,5,7,Workers want the government to sign an agreement in order to bring stability and prosperity to their industry.
0001013,2015 01 28 2,0.669594,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,7,3,It is a simple question. 
0000763,2016 02 02 2,0.670894,"Hon. Lisa Raitt (Milton, CPC)",CPC,7,3,"Maybe the Liberals should check their snapshot when they came in November, because I am pretty sure it was in the black, not in the red, where they will drag it after the end of this fiscal year."
