Label,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000893,0.662367,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,6,7,"She has now won the national skills competition, is graduating debt-free, and is on her way to starting her very own masonry company."
0000424,0.665355,"Ms. Marilyn Gladu (Sarnia—Lambton, CPC)",CPC,7,3,"Why is the Prime Minister willing to sell out Canada to the Chinese to raise money for the Liberals, and when will he put an end to these cash for access fundraisers?"
0000775,0.665711,"Hon. MaryAnn Mihychuk (Minister of Employment, Workforce Development and Labour, Lib.)",LIB,7,3,"In this case, we are looking at a bill that was put together that attacks the labour movement."
0000529,0.665975,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",LIB,5,8,This historic moment is testament to the courage and perseverance of the women who led this effort and the deep desire of all parties to move forward to ensure that all RCMP members have the safe and respectful work environment they deserve and that Canadians expect.
0000446,0.667166,"Hon. Michelle Rempel (Calgary Nose Hill, CPC)",CPC,8,4,Why can it not do the same thing for genocide victims?
0000956,0.667621,"L'hon. Steven Blaney (ministre de la Sécurité publique et de la Protection civile, PCC)",CPC,6,6,  I thank our police forces—
0000237,0.670096,Cathy McCloed,CPC,7,4,She neglected to mention the very many who count on energy as an opportunity for their future.
0000748,0.672152,"Hon. Candice Bergen (Portage—Lisgar, CPC)",CPC,7,3,Folks in New Brunswick and Quebec are offended that foreign oil is being given better treatment than Canadian oil.
0000948,0.673155,"Mr. Andrew Cash (Davenport, NDP)",NDP,7,3,The fact is that Conservatives have repeatedly and systematically made it more difficult for immigrants to become citizens. 
0000584,0.676734,"Mr. Sean Casey (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,4,7,"Mr. Speaker, we believe that we have struck the right balance in Bill C-14 between protecting the vulnerable and the conscience rights of health care professionals, and also providing access to medical assistance in dying and protecting personal autonomy."
0000783,0.678084,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,3,7,"We are talking to Canadians now, and what comes after these consultations will be Canadians' confidence in delivering these resources to market in a sustainable way."
0000665,0.679354,"Hon. Bardish Chagger (Minister of Small Business and Tourism, Lib.)",LIB,4,7,We are engaging with small businesses and with Canadians.
0000072,0.679730,Guy Caron,NDP,7,4,"Instead of hiding behind the bogus excuse that it felt legal anyway, we can roll up our sleeves and do something about it."
0000757,0.681259,"Hon. Marc Garneau (Minister of Transport, Lib.):",LIB,6,6,"When he met with the Premier of Alberta, he undertook to fast-track $700 million worth of infrastructure."
0000456,0.682030,"Ms. Rachel Blaney (North Island—Powell River, NDP)",NDP,7,3,Why is it so determined to sell it off?
0000013,0.683565,Gerard Deltell,CPC,6,4,I hope that the measures will be introduced next week at the latest so we can debate them here in the House.
0000017,0.685315,Todd Doherty,CPC,7,4,"Mr. Speaker, since day one, we have been challenging the government to make securing a new softwood agreement its number one trade priority."
0000865,0.685529,"Mr. Dennis Bevington (Northwest Territories, NDP)",NDP,5,3,"Mr. Speaker, the Auditor General has shown that the nutrition north criteria are not fair or accessible."
0000915,0.686376,"Hon. Shelly Glover (Minister of Canadian Heritage and Official Languages, CPC)",CPC,6,5,"Mr. Speaker, let me be clear: the Canadian Science and Engineering Hall of Fame is simply housed at the museum."
0000709,0.686692,"Mr. Geng Tan (Don Valley North, Lib.)",LIB,7,7,"Mr. Speaker, with the CETA agreement, started by the previous government, stalled since September 2014, I was thrilled to learn that our government was able to get the talks back on track for signature and implementation next year."
0000280,0.688565,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,6,4,"We are taking it seriously, across the country, to do whatever we possibly can to soften the blow of these punitive and unwelcome tariffs."
0000853,0.691009,"Hon. John McCallum (Markham—Unionville, Lib.)",LIB,6,3,"This government introduced voluntary savings plans, but Canadians still do not have enough money for their retirement."
0000587,0.691717,"Hon. John McKay (Parliamentary Secretary to the Minister of National Defence, Lib.)",LIB,7,3,"Therefore, the question is based upon gossip and rumour, and wherever else the hon. member gets his source of information."
0000040,0.692181,Kennedy Steward,LIB,7,2,"According to Statistics Canada, in 2012, during the worst year of Stephen Harper's war on science, the federal government employed 37,000 scientists and researchers."
0000428,0.692859,"Mr. Fin Donnelly (Port Moody—Coquitlam, NDP)",NDP,7,2,Open net salmon farms are literal death traps for marine mammals.
0000890,0.693705,"Mr. Massimo Pacetti (Saint-Léonard—Saint-Michel, Ind.)",IND,6,4,"Mr. Speaker, Canadians plan for their retirement based on what they are promised through their pension plans."
0000162,0.694110,Yvonne Jones,LIB,5,6,"Mr. Speaker, yesterday we had the opportunity to meet with the commissioners from the missing and murdered indigenous women inquiry in Canada and to hear first-hand from the commissioners about the work they are doing."
0000440,0.695267,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,4,6,"In London and other communities across the country, we are making significant investments and creating conditions for growth."
0000463,0.697778,"Mr. David Anderson (Cypress Hills—Grasslands, CPC)",CPC,7,3,This is the kind of ongoing failure of leadership that we have seen from the Prime Minister.
0000676,0.698722,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,3,5,"I met with Jim Haney, who is the senior VP and GM of City National Bank, recently acquired by RBC."
0000267,0.700688,"Hon. Pierre Poilievre (Carleton, CPC)",CPC,7,3,"We already knew about the Prime Minister's meetings with billionaires at Davos and at the Shangri-La Hotel, where he discussed the intimate details of this infrastructure bank. "
0000539,0.703256,"Mr. Sean Casey (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,4,6,It is a process that includes candidates from Atlantic Canada and respects regional representation. 
0000115,0.705956,Seamus O'Regan,LIB,3,6,"We have access to 4,000 mental health professionals and 11 operational stress injury clinics."
0000906,0.706218,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",NDP,6,4," Mr. Speaker, Ontario farmers are worried because avian flu has been confirmed on a second farm in Oxford County, and the quarantine now stretches into the Waterloo Region."
0000139,0.706223,Ahmed Hussen,LIB,4,7,"Mr. Speaker, I would like to thank the hon. member for Etobicoke—Lakeshore for his question."
0000848,0.707155,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,7,3,"Mr. Speaker, again, we reject any claim that the RCMP did anything wrong by following the express will of Parliament, but it is interesting that the NDP continues to bring up this question, because the NDP, if ever given a chance, would bring that long gun registry back with everything else."
0000558,0.707555,"Mrs. Cathay Wagantall (Yorkton—Melville, CPC)",CPC,7,4,"Instead of giving him a concrete promise to address his concerns, the Liberals instead said they would set up yet another consultative process to study the issue. "
0000475,0.709075,"M. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles, PCC)",CPC,7,3,The government is about to send our soldiers to Mali to play social worker and talk to extremists. 
0000523,0.711400,"Hon. MaryAnn Mihychuk (Minister of Employment, Workforce Development and Labour, Lib.)",LIB,4,7," Instead, we are providing help to go to school, providing help to find the experience that they need, and working with industries and employers from coast to coast to coast to allow them an opportunity to have more co-ops, work placements, which will ensure that young people have a successful career going forward."
0000217,0.712098,Kim Rudd,LIB,4,7,Our government is committed to a balanced approach that can do both.
0000354,0.714322,"Mr. Don Davies (Vancouver Kingsway, NDP)",NDP,7,3,"Mr. Speaker, after the last election there was hope that we would see a renewed collaborative approach to health care funding, but 18 months later, all we have seen is a divide and conquer tactic from the Liberal government, and 90% of Canadians remain with no national health accord."
0000629,0.714928,"Ms. Pam Goldsmith-Jones (Parliamentary Secretary to the Minister of Foreign Affairs, Lib.)",LIB,6,7,"We did that in coordination with our allies, the U.S. and the EU, which is what makes them effective."
0000368,0.717032,"Mr. Steven MacKinnon (Parliamentary Secretary to the Minister of Public Services and Procurement, Lib.)",LIB,7,4,"I can reassure the member that public servants will get paid, overpayments will be corrected, and public servants will enjoy a modern pay system, but it is no thanks to the Conservatives."
0000981,0.718975,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,8,2,That member's remark was absolutely false.
0000442,0.719039,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",LIB,6,3,"In fact, I would refer to, whether it is the New Democrats, or the Conservatives, where they have had to pay back monies."
0000894,0.719529,"Mr. James Bezan (Parliamentary Secretary to the Minister of National Defence, CPC): ",CPC,6,4,That is why the Chief of the Defence Staff ordered an external independent review into how the Canadian Armed Forces deals with sexual misconduct and sexual harassment.
0000391,0.719762,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,7,"That is why I was able to highlight the significant investments we are making in Canadians' future, defending Canadian jobs, building the jobs of tomorrow, working with Canadians to ensure that we have the skills to take on the challenges and the opportunities that are coming at us in the coming years. "
0000373,0.721273,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,7,3," Sorry, Mr. Speaker, but knowing a billionaire for a long time does not excuse the Prime Minister of breaking the law."
