Label,Video,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000562,2016 09 19 1,0.658651,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",CPC,7,3,"Why are the Liberals so intent on threatening British Columbia families with their made-in-Ottawa, job-killing carbon tax?"
0000808,2015 12 07 7,0.661196,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",CPC,6,4,"Mr. Speaker, the throne speech was 1,700 words and not one of those words was “ISIS”. "
0000316,2017 03 20 5,0.661258,"Mr. Glen Motz (Medicine Hat—Cardston—Warner, CPC)",CPC,6,3,Last week it was revealed that the Prime Minister also used the non-partisan Privy Council Office and its staff to support those same campaign events.
0000894,2015 04 29 3,0.662135,"Mr. James Bezan (Parliamentary Secretary to the Minister of National Defence, CPC): ",CPC,5,5,That is why the Chief of the Defence Staff ordered an external independent review into how the Canadian Armed Forces deals with sexual misconduct and sexual harassment.
0000189,2017 06 20 8,0.662941,Pierre Paul-Hus,CPC,6,3,"For the past year, the opposition, experts, and the military have been telling the government to stop misleading Canadians with the unnecessary purchase of 18 Super Hornets. "
0000450,2016 11 24 9,0.663007,"Hon. Pierre Poilievre (Carleton, CPC)",CPC,6,3,"The Liberals are forcing the hospital to move to Tunney's Pasture, which the expert panel ranked way down at number six because of hundreds of millions of dollars in demolition costs and longer travel times for ambulances."
0000958,2015 03 12 7,0.663083,"Hon. Kerry-Lynne D. Findlay (Minister of National Revenue, CPC)",CPC,7,3,Why is the NDP attempting to score cheap political points at the expense of professional public servants at the CRA?
0000967,2015 03 09 6,0.663175,"Hon. Jason Kenney (Minister of National Defence and Minister for Multiculturalism, CPC)",CPC,7,6,These dangerous narcotics would have otherwise landed on our streets and in our communities.
0000643,2016 05 09 2,0.663718,"Hon. Candice Bergen (Portage—Lisgar, CPC)",CPC,5,5,They also need to know that the Minister of Natural Resourcesunderstands the serious implications of these oil productions being shut down.
0000545,2016 09 28 4,0.665213,"Mrs. Karen Vecchio (Elgin—Middlesex—London, CPC)",CPC,6,4,Who is finally going to put a stop to these Liberal entitlements?
0000964,2015 03 09 3,0.665776,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,5,6,We have limited the percentage of foreign workers in a given workplace.
0000505,2016 10 21 4,0.666963,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",LIB,7,4,"Madam Speaker, I will repeat that all members of Parliament and all parties fundraise, and we all abide by the exact same rules, rules that were put in place by the previous Harper government."
0000843,2015 06 04 2,0.667427,"Mr. Mark Strahl (Parliamentary Secretary to the Minister of Aboriginal Affairs and Northern Development, CPC)",CPC,5,6,"We are committed to ensuring that northerners, like all Canadians, have access to nutritious food."
0001004,2015 02 05 3,0.668388,"Mr. Peter Braid (Parliamentary Secretary for Infrastructure and Communities, CPC)",CPC,4,5,Public transit is an eligible category under every component of the plan.
0000631,2016 05 12 0,0.669747,"Hon. Jason Kenney (Calgary Midnapore, CPC)",CPC,6,4,Why will the current Liberal government not follow the provincial precedent of a referendum on electoral reform?
0000819,2015 06 17 8,0.672371,"Ms. Christine Moore (Abitibi—Témiscamingue, NDP)",NDP,6,3,"Since then, not only have the Conservatives not followed Health Canada's recommendations, which would result in health care savings of $9 billion, but even worse they decided to abandon the regulations, which were expected in 2010."
0000261,2017 05 05 0,0.672828,"Hon. Candice Bergen (Portage—Lisgar, CPC)",CPC,6,3,"Madam Speaker, that is not very believable."
0000666,2016 04 22 5,0.672955,"Ms. Christine Moore (Abitibi—Témiscamingue, NDP)",NDP,6,4,This is not complicated. 
0000307,2017 03 23 6,0.673068,"Hon. Candice Bergen (House Leader of the Official Opposition, CPC)",CPC,7,3,"I know there are some hard-working people with integrity on that side. Will any of them stand up, show some independence, and say no to the Prime Minister and no to the House leader, who has completely botched this for all of you?"
0000263,2017 05 05 2,0.673525,"Mr. Marc Miller (Parliamentary Secretary to the Minister of Infrastructure and Communities, Lib.)",LIB,6,6,"The infrastructure bank, let us be clear, is only $15 billion out of more than a $180-billion transformational plan. "
0000371,2017 02 07 0,0.673566,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,6,4,He will not rule out the possibility of reducing the age amount and cancelling pension income splitting.
0000578,2016 06 15 7,0.673791,"Hon. Bill Morneau (Minister of Finance, Lib.)",LIB,5,6,It is important that there be a competitive market in credit card fees so consumers can be well treated.
0000691,2016 04 11 0,0.674169,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,5,6,That is the ethical standard that this government has raised from the previous government that was before us.
0000252,2017 05 10 1,0.674261,Rona Ambrose,CPC,7,3,What will it take for the Prime Minister to admit that he signed a bad deal and give taxpayer dollars back?
0000985,2015 02 20 4,0.674465,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,7,3,The Liberal member knows full well—
0000640,2016 05 12 9,0.674685,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",CPC,5,6,Conservatives have tabled the Sergei Magnitsky law in both the House and the Senate.
0000602,2016 06 02 1,0.675123,"Mr. Jean-Claude Poissant (Parliamentary Secretary to the Minister of Agriculture and Agri-Food, Lib.)",LIB,5,5,"Mr. Speaker, as I just said, we are aware of the industry's concerns about the use of diafiltered milk in cheese production."
0000831,2015 06 09 0,0.676370,"Ms. Megan Leslie (Halifax, NDP)",NDP,7,3,"Mr. Speaker, trying to cover up Senate scandals has become routine for the Prime Minister's Office: watering down an internal Senate report and a $90,000 cheque for Senator Duffy."
0000716,2016 03 09 5,0.677768,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,6,7,"For me, he is a role model."
0000003,2017 12 13 2,0.678619,Justin Trudeau,LIB,5,6,"We told Canadians that we would run deficits, so we could grow the economy and put more money in the pockets of Canadians who needed it."
0000403,2016 12 12 2,0.679222,"Mme Ruth Ellen Brosseau (Berthier—Maskinongé, NPD)",NDP,7,3,Does the Liberal government really think that Canadians do not see that conflicts of interest abound?
0000997,2015 02 17 6,0.679992,"Mr. Pierre Nantel (Longueuil—Pierre-Boucher, NDP)",NDP,9,2,"Now that their contempt is on public display, will the minister finally confess that she and her government take malicious pleasure in sucking the life out of the CBC?"
0000477,2016 11 04 6,0.680894,"Mr. Daniel Blaikie (Elmwood—Transcona, NDP)",NDP,6,3,"The Conservative government in Manitoba does not get the importance of investing in post-secondary education for students, for construction workers, or for employers."
0000802,2015 12 07 1,0.682207,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,6,3,Why is our government neglecting Canadian entrepreneurs?
0000455,2016 11 21 4,0.683839,"Hon. Amarjeet Sohi (Minister of Infrastructure and Communities, Lib.)",LIB,7,4,"Mr. Speaker, while we are focused on creating jobs for the middle class and growing the economy for hard-working Canadians, what are the opposition members focused on? "
0000675,2016 04 19 4,0.683920,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,6,3,"Mr. Speaker, the Minister of International Trade's story just does not add up."
0000143,2017 10 02 2,0.684304,Bill Morneau,LIB,6,6,I have said that we will make sure that farmers are not negatively impacted. 
0000460,2016 11 21 9,0.684532,"Mr. Louis Plamondon (Bécancour—Nicolet—Saurel, BQ)",BQ,6,4,Bill C-29 makes it possible for banks to circumvent Quebec's consumer protection laws and the business practices they govern. 
0000614,2016 05 20 3,0.686223,"Hon. Candice Bergen (Portage—Lisgar, CPC)",CPC,5,6,"Madam Speaker, yesterday, the National Energy Board recommended the Kinder Morgan pipeline project for approval."
0000681,2016 04 14 0,0.688487,"Ms. Brigitte Sansoucy (Saint-Hyacinthe—Bagot, NDP)",NDP,5,5, Will the government immediately make recurrent funding available for mental health care services for first nations youth?
0000564,2016 09 19 3,0.688528,"Mr. Mark Holland (Parliamentary Secretary to the Minister of Democratic Institutions, Lib.)",LIB,6,6,"I am very proud that more than 140 members of Parliament on this side of the House have either had, or will have in a very short while, town halls."
0000463,2016 11 16 2,0.689876,"Mr. David Anderson (Cypress Hills—Grasslands, CPC)",CPC,7,3,This is the kind of ongoing failure of leadership that we have seen from the Prime Minister.
0000178,2017 09 19 7,0.692415,Bill Morneau,LIB,6,7,"Mr. Speaker, our economy is humming along. We are in a very good position."
0000152,2017 09 27 1,0.693217,Justin Trudeau,LIB,6,7,We are going to focus on helping Canadians—
0000721,2016 02 26 0,0.694525,"Hon. Jason Kenney (Calgary Midnapore, CPC)",CPC,6,3,All of that means fewer jobs and lower income.
0000095,2017 10 30 4,0.695613,John Brassard,CPC,6,4,"Well, she would not be investigating the minister if that were the case."
0000046,2017 11 28 5,0.696077,Maxime Bernier,CPC,6,4,My question is simple. Was that person the Minister of Finance?
0000723,2016 02 26 2,0.696143,"Mr. Peter Julian (New Westminster—Burnaby, NDP)",NDP,6,4," The Liberals have voted in favour of the following measure before, and they promised to bring it to government, so the question is clear: Will the Liberals create a universal eligibility of 360 hours for all Canadians across the country?"
0000784,2016 01 25 3,0.696228,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,5,6,"However, after we get through with a consultation process that has substance, includes indigenous peoples, and understands environmental issues, we will have a better chance than that government had."
0001008,2015 02 05 7,0.697864,"Ms. Niki Ashton (Churchill, NDP)",NDP,6,4,Will the minister intervene to reinstate the funding for the Odawa centre?
0000498,2016 10 26 7,0.698299,"Mr. Joël Godin (Portneuf—Jacques-Cartier, CPC)",CPC,6,4,but there has been no response from the Prime Minister.
0000151,2017 09 27 0,0.700161,Justin Trudeau,LIB,7,4,"No matter how much the Conservatives shout, we will keep standing up for the middle class and those working hard to join it."
0000363,2017 02 10 2,0.701072,"Mr. Murray Rankin (Victoria, NDP)",NDP,7,3,"The Prime Ministerpromised to change all that, and then he broke that promise."
0000214,2017 06 06 3,0.702657,Sean Casey,LIB,5,6,"In fact, as the hon. member knows, we appointed Kim Campbell to lead the Supreme Court of Canada advisory board."
0000103,2017 10 25 2,0.703628,Maxime Bernier,CPC,7,2," If ethics are so important to the Prime Minister, why does he not just tell his finance minister to disclose all of his assets and numbered companies so Canadians can get a sense of just how many of the finance minister's interests are in conflict?"
